"ProdottoID";"NomeProdotto";"Categoria";"Prezzo";"QuantitaDisponibile"
4468;"Prodotto 4368";"Elettronica";468.17;85
4469;"Prodotto 4369";"Abbigliamento";231.91;60
4470;"Prodotto 4370";"Elettronica";171.73;3
4471;"Prodotto 4371";"Abbigliamento";264.93;29
4472;"Prodotto 4372";"Libri";177.78;49
4473;"Prodotto 4373";"Libri";121.24;15
4474;"Prodotto 4374";"Elettronica";308.96;9
4475;"Prodotto 4375";"Abbigliamento";115.25;37
4476;"Prodotto 4376";"Libri";44.45;87
4477;"Prodotto 4377";"Elettronica";141.13;57
4478;"Prodotto 4378";"Abbigliamento";39.96;93
4479;"Prodotto 4379";"Elettronica";485.8;39
4480;"Prodotto 4380";"Abbigliamento";300.06;89
4481;"Prodotto 4381";"Elettronica";242.9;68
4482;"Prodotto 4382";"Libri";159.28;84
4483;"Prodotto 4383";"Elettronica";116.7;80
4484;"Prodotto 4384";"Elettronica";31.06;28
4485;"Prodotto 4385";"Elettronica";485.0;11
4486;"Prodotto 4386";"Elettronica";433.11;54
4487;"Prodotto 4387";"Elettronica";240.12;38
4488;"Prodotto 4388";"Libri";112.64;93
4489;"Prodotto 4389";"Libri";375.84;31
4490;"Prodotto 4390";"Abbigliamento";374.59;35
4491;"Prodotto 4391";"Elettronica";90.4;78
4492;"Prodotto 4392";"Abbigliamento";495.19;43
4493;"Prodotto 4393";"Elettronica";373.39;92
4494;"Prodotto 4394";"Libri";371.36;88
4495;"Prodotto 4395";"Abbigliamento";246.07;45
4496;"Prodotto 4396";"Libri";456.91;45
4497;"Prodotto 4397";"Elettronica";380.96;10
4498;"Prodotto 4398";"Libri";23.28;34
4499;"Prodotto 4399";"Elettronica";154.18;41
4500;"Prodotto 4400";"Elettronica";413.72;13
4501;"Prodotto 4401";"Libri";261.82;85
4502;"Prodotto 4402";"Libri";477.38;30
4503;"Prodotto 4403";"Elettronica";279.43;16
4504;"Prodotto 4404";"Elettronica";471.34;59
4505;"Prodotto 4405";"Abbigliamento";317.56;42
4506;"Prodotto 4406";"Elettronica";148.74;34
4507;"Prodotto 4407";"Abbigliamento";308.77;25
4508;"Prodotto 4408";"Libri";269.01;59
4509;"Prodotto 4409";"Libri";289.5;3
4510;"Prodotto 4410";"Libri";129.26;54
4511;"Prodotto 4411";"Elettronica";80.4;67
4512;"Prodotto 4412";"Abbigliamento";401.72;64
4513;"Prodotto 4413";"Libri";80.54;52
4514;"Prodotto 4414";"Elettronica";450.78;94
4515;"Prodotto 4415";"Libri";373.99;65
4516;"Prodotto 4416";"Elettronica";211.13;8
4517;"Prodotto 4417";"Libri";419.13;17
4518;"Prodotto 4418";"Elettronica";476.94;40
4519;"Prodotto 4419";"Abbigliamento";253.91;36
4520;"Prodotto 4420";"Libri";381.05;14
4521;"Prodotto 4421";"Abbigliamento";393.28;6
4522;"Prodotto 4422";"Elettronica";386.54;42
4523;"Prodotto 4423";"Abbigliamento";228.52;72
4524;"Prodotto 4424";"Libri";49.47;25
4525;"Prodotto 4425";"Abbigliamento";94.75;21
4526;"Prodotto 4426";"Abbigliamento";491.05;65
4527;"Prodotto 4427";"Elettronica";24.72;46
4528;"Prodotto 4428";"Elettronica";436.11;71
4529;"Prodotto 4429";"Abbigliamento";13.78;62
4530;"Prodotto 4430";"Elettronica";471.32;14
4531;"Prodotto 4431";"Elettronica";431.12;92
4532;"Prodotto 4432";"Abbigliamento";186.88;74
4533;"Prodotto 4433";"Abbigliamento";59.81;100
4534;"Prodotto 4434";"Abbigliamento";119.17;65
4535;"Prodotto 4435";"Elettronica";23.16;48
4536;"Prodotto 4436";"Abbigliamento";78.93;33
4537;"Prodotto 4437";"Abbigliamento";331.15;81
4538;"Prodotto 4438";"Libri";352.38;90
4539;"Prodotto 4439";"Elettronica";409.54;69
4540;"Prodotto 4440";"Abbigliamento";212.59;86
4541;"Prodotto 4441";"Libri";273.74;10
4542;"Prodotto 4442";"Abbigliamento";208.7;7
4543;"Prodotto 4443";"Elettronica";373.8;11
4544;"Prodotto 4444";"Elettronica";392.04;16
4545;"Prodotto 4445";"Libri";482.17;35
4546;"Prodotto 4446";"Elettronica";191.62;34
4547;"Prodotto 4447";"Libri";202.09;16
4548;"Prodotto 4448";"Elettronica";373.97;45
4549;"Prodotto 4449";"Elettronica";293.73;84
4550;"Prodotto 4450";"Abbigliamento";447.05;4
4551;"Prodotto 4451";"Abbigliamento";146.65;21
4552;"Prodotto 4452";"Libri";268.69;4
4553;"Prodotto 4453";"Abbigliamento";358.1;74
4554;"Prodotto 4454";"Abbigliamento";208.81;41
4555;"Prodotto 4455";"Abbigliamento";217.51;32
4556;"Prodotto 4456";"Elettronica";411.09;88
4557;"Prodotto 4457";"Abbigliamento";249.87;36
4558;"Prodotto 4458";"Abbigliamento";159.03;84
4559;"Prodotto 4459";"Libri";89.19;74
4560;"Prodotto 4460";"Elettronica";486.51;45
4561;"Prodotto 4461";"Libri";59.52;84
4562;"Prodotto 4462";"Libri";152.33;77
4563;"Prodotto 4463";"Elettronica";404.44;90
4564;"Prodotto 4464";"Elettronica";93.45;53
4565;"Prodotto 4465";"Elettronica";399.41;4
4566;"Prodotto 4466";"Libri";38.54;16
4567;"Prodotto 4467";"Abbigliamento";150.64;44
4568;"Prodotto 4468";"Libri";463.17;32
4569;"Prodotto 4469";"Abbigliamento";48.26;18
4570;"Prodotto 4470";"Libri";380.12;71
4571;"Prodotto 4471";"Libri";47.97;59
4572;"Prodotto 4472";"Abbigliamento";109.52;13
4573;"Prodotto 4473";"Libri";23.93;94
4574;"Prodotto 4474";"Libri";123.4;92
4575;"Prodotto 4475";"Elettronica";81.93;53
4576;"Prodotto 4476";"Elettronica";388.2;89
4577;"Prodotto 4477";"Abbigliamento";342.44;78
4578;"Prodotto 4478";"Elettronica";279.38;87
4579;"Prodotto 4479";"Abbigliamento";369.79;75
4580;"Prodotto 4480";"Abbigliamento";393.31;56
4581;"Prodotto 4481";"Elettronica";255.41;18
4582;"Prodotto 4482";"Libri";138.19;68
4583;"Prodotto 4483";"Elettronica";484.33;10
4584;"Prodotto 4484";"Elettronica";287.89;37
4585;"Prodotto 4485";"Abbigliamento";303.46;96
4586;"Prodotto 4486";"Abbigliamento";311.09;96
4587;"Prodotto 4487";"Libri";472.5;59
4588;"Prodotto 4488";"Abbigliamento";151.69;30
4589;"Prodotto 4489";"Abbigliamento";28.3;62
4590;"Prodotto 4490";"Libri";317.27;45
4591;"Prodotto 4491";"Libri";418.62;33
4592;"Prodotto 4492";"Abbigliamento";206.84;40
4593;"Prodotto 4493";"Libri";143.46;42
4594;"Prodotto 4494";"Elettronica";291.28;99
4595;"Prodotto 4495";"Abbigliamento";279.05;7
4596;"Prodotto 4496";"Elettronica";289.58;18
4597;"Prodotto 4497";"Libri";56.9;30
4598;"Prodotto 4498";"Abbigliamento";201.55;28
4599;"Prodotto 4499";"Libri";314.36;17
4600;"Prodotto 4500";"Elettronica";407.01;85
4601;"Prodotto 4501";"Elettronica";234.21;1
4602;"Prodotto 4502";"Elettronica";174.84;52
4603;"Prodotto 4503";"Abbigliamento";14.75;20
4604;"Prodotto 4504";"Elettronica";118.21;87
4605;"Prodotto 4505";"Abbigliamento";98.64;12
4606;"Prodotto 4506";"Abbigliamento";91.73;19
4607;"Prodotto 4507";"Libri";406.88;82
4608;"Prodotto 4508";"Abbigliamento";252.24;12
4609;"Prodotto 4509";"Abbigliamento";492.28;50
4610;"Prodotto 4510";"Elettronica";63.85;100
4611;"Prodotto 4511";"Libri";437.56;14
4612;"Prodotto 4512";"Libri";452.23;80
4613;"Prodotto 4513";"Elettronica";108.04;97
4614;"Prodotto 4514";"Libri";302.03;49
4615;"Prodotto 4515";"Libri";15.93;70
4616;"Prodotto 4516";"Abbigliamento";185.7;84
4617;"Prodotto 4517";"Libri";275.76;12
4618;"Prodotto 4518";"Elettronica";495.07;2
4619;"Prodotto 4519";"Abbigliamento";65.59;23
4620;"Prodotto 4520";"Elettronica";453.12;24
4621;"Prodotto 4521";"Abbigliamento";294.52;20
4622;"Prodotto 4522";"Elettronica";353.25;86
4623;"Prodotto 4523";"Libri";378.64;28
4624;"Prodotto 4524";"Libri";473.74;86
4625;"Prodotto 4525";"Elettronica";334.53;29
4626;"Prodotto 4526";"Abbigliamento";253.75;75
4627;"Prodotto 4527";"Elettronica";165.45;96
4628;"Prodotto 4528";"Libri";179.72;84
4629;"Prodotto 4529";"Libri";428.01;93
4630;"Prodotto 4530";"Libri";499.86;9
4631;"Prodotto 4531";"Libri";376.19;22
4632;"Prodotto 4532";"Libri";489.73;64
4633;"Prodotto 4533";"Elettronica";249.22;94
4634;"Prodotto 4534";"Abbigliamento";463.92;51
4635;"Prodotto 4535";"Elettronica";362.34;58
4636;"Prodotto 4536";"Elettronica";118.47;25
4637;"Prodotto 4537";"Abbigliamento";119.13;36
4638;"Prodotto 4538";"Abbigliamento";48.38;79
4639;"Prodotto 4539";"Libri";397.77;84
4640;"Prodotto 4540";"Libri";148.92;73
4641;"Prodotto 4541";"Abbigliamento";95.02;82
4642;"Prodotto 4542";"Abbigliamento";288.83;100
4643;"Prodotto 4543";"Libri";217.37;63
4644;"Prodotto 4544";"Elettronica";152.93;62
4645;"Prodotto 4545";"Elettronica";52.3;97
4646;"Prodotto 4546";"Libri";354.21;83
4647;"Prodotto 4547";"Libri";409.89;22
4648;"Prodotto 4548";"Libri";267.4;99
4649;"Prodotto 4549";"Libri";88.2;44
4650;"Prodotto 4550";"Abbigliamento";73.13;54
4651;"Prodotto 4551";"Libri";91.64;81
4652;"Prodotto 4552";"Libri";327.94;56
4653;"Prodotto 4553";"Elettronica";499.27;58
4654;"Prodotto 4554";"Abbigliamento";163.33;91
4655;"Prodotto 4555";"Abbigliamento";181.17;58
4656;"Prodotto 4556";"Libri";496.33;79
4657;"Prodotto 4557";"Libri";298.99;62
4658;"Prodotto 4558";"Abbigliamento";182.59;63
4659;"Prodotto 4559";"Abbigliamento";442.5;29
4660;"Prodotto 4560";"Abbigliamento";428.64;69
4661;"Prodotto 4561";"Libri";188.52;56
4662;"Prodotto 4562";"Elettronica";323.36;38
4663;"Prodotto 4563";"Elettronica";348.74;45
4664;"Prodotto 4564";"Abbigliamento";442.66;67
4665;"Prodotto 4565";"Abbigliamento";462.33;64
4666;"Prodotto 4566";"Elettronica";419.95;96
4667;"Prodotto 4567";"Abbigliamento";287.73;79
4668;"Prodotto 4568";"Abbigliamento";35.03;66
4669;"Prodotto 4569";"Elettronica";119.35;86
4670;"Prodotto 4570";"Abbigliamento";42.5;75
4671;"Prodotto 4571";"Abbigliamento";14.82;55
4672;"Prodotto 4572";"Elettronica";247.74;29
4673;"Prodotto 4573";"Elettronica";244.45;31
4674;"Prodotto 4574";"Elettronica";139.16;59
4675;"Prodotto 4575";"Abbigliamento";482.69;80
4676;"Prodotto 4576";"Libri";11.19;16
4677;"Prodotto 4577";"Elettronica";171.54;61
4678;"Prodotto 4578";"Elettronica";144.27;25
4679;"Prodotto 4579";"Libri";248.4;4
4680;"Prodotto 4580";"Abbigliamento";193.52;21
4681;"Prodotto 4581";"Libri";131.14;63
4682;"Prodotto 4582";"Abbigliamento";201.32;38
4683;"Prodotto 4583";"Abbigliamento";157.71;6
4684;"Prodotto 4584";"Elettronica";297.61;73
4685;"Prodotto 4585";"Libri";388.75;95
4686;"Prodotto 4586";"Abbigliamento";384.64;26
4687;"Prodotto 4587";"Libri";482.8;6
4688;"Prodotto 4588";"Libri";229.86;38
4689;"Prodotto 4589";"Abbigliamento";337.55;3
4690;"Prodotto 4590";"Elettronica";442.38;88
4691;"Prodotto 4591";"Libri";146.74;56
4692;"Prodotto 4592";"Abbigliamento";227.17;74
4693;"Prodotto 4593";"Elettronica";373.42;51
4694;"Prodotto 4594";"Libri";465.36;72
4695;"Prodotto 4595";"Libri";323.73;62
4696;"Prodotto 4596";"Libri";281.69;36
4697;"Prodotto 4597";"Abbigliamento";235.64;28
4698;"Prodotto 4598";"Libri";174.05;98
4699;"Prodotto 4599";"Abbigliamento";304.5;29
4700;"Prodotto 4600";"Elettronica";205.94;48
4701;"Prodotto 4601";"Abbigliamento";406.93;12
4702;"Prodotto 4602";"Elettronica";395.91;63
4703;"Prodotto 4603";"Libri";372.82;55
4704;"Prodotto 4604";"Libri";147.96;55
4705;"Prodotto 4605";"Abbigliamento";153.28;80
4706;"Prodotto 4606";"Elettronica";188.5;59
4707;"Prodotto 4607";"Abbigliamento";435.64;88
4708;"Prodotto 4608";"Abbigliamento";229.96;54
4709;"Prodotto 4609";"Elettronica";81.02;31
4710;"Prodotto 4610";"Libri";362.01;46
4711;"Prodotto 4611";"Elettronica";415.7;10
4712;"Prodotto 4612";"Libri";236.43;56
4713;"Prodotto 4613";"Libri";224.05;61
4714;"Prodotto 4614";"Elettronica";17.46;42
4715;"Prodotto 4615";"Abbigliamento";61.54;78
4716;"Prodotto 4616";"Abbigliamento";453.26;91
4717;"Prodotto 4617";"Elettronica";388.59;91
4718;"Prodotto 4618";"Libri";166.23;31
4719;"Prodotto 4619";"Libri";315.17;28
4720;"Prodotto 4620";"Libri";263.73;18
4721;"Prodotto 4621";"Elettronica";164.06;71
4722;"Prodotto 4622";"Elettronica";459.51;50
4723;"Prodotto 4623";"Libri";420.91;54
4724;"Prodotto 4624";"Abbigliamento";367.98;76
4725;"Prodotto 4625";"Abbigliamento";235.34;69
4726;"Prodotto 4626";"Elettronica";22.44;36
4727;"Prodotto 4627";"Libri";51.98;63
4728;"Prodotto 4628";"Elettronica";40.23;16
4729;"Prodotto 4629";"Elettronica";300.69;71
4730;"Prodotto 4630";"Libri";263.36;74
4731;"Prodotto 4631";"Libri";43.2;60
4732;"Prodotto 4632";"Abbigliamento";272.77;92
4733;"Prodotto 4633";"Elettronica";406.62;27
4734;"Prodotto 4634";"Elettronica";159.77;35
4735;"Prodotto 4635";"Elettronica";390.76;42
4736;"Prodotto 4636";"Abbigliamento";141.05;82
4737;"Prodotto 4637";"Abbigliamento";105.97;26
4738;"Prodotto 4638";"Libri";361.83;90
4739;"Prodotto 4639";"Libri";350.88;40
4740;"Prodotto 4640";"Abbigliamento";381.14;87
4741;"Prodotto 4641";"Abbigliamento";61.13;75
4742;"Prodotto 4642";"Libri";40.88;38
4743;"Prodotto 4643";"Libri";460.67;17
4744;"Prodotto 4644";"Libri";329.63;83
4745;"Prodotto 4645";"Libri";200.88;47
4746;"Prodotto 4646";"Abbigliamento";379.12;12
4747;"Prodotto 4647";"Elettronica";279.81;51
4748;"Prodotto 4648";"Abbigliamento";346.11;19
4749;"Prodotto 4649";"Elettronica";446.27;50
4750;"Prodotto 4650";"Abbigliamento";265.62;87
4751;"Prodotto 4651";"Libri";426.75;85
4752;"Prodotto 4652";"Elettronica";197.46;99
4753;"Prodotto 4653";"Elettronica";84.18;7
4754;"Prodotto 4654";"Elettronica";127.77;27
4755;"Prodotto 4655";"Abbigliamento";126.12;31
4756;"Prodotto 4656";"Abbigliamento";383.67;30
4757;"Prodotto 4657";"Elettronica";474.29;1
4758;"Prodotto 4658";"Abbigliamento";318.93;52
4759;"Prodotto 4659";"Libri";443.33;90
4760;"Prodotto 4660";"Libri";255.75;48
4761;"Prodotto 4661";"Elettronica";331.2;57
4762;"Prodotto 4662";"Libri";432.93;83
4763;"Prodotto 4663";"Elettronica";165.28;67
4764;"Prodotto 4664";"Libri";238.5;40
4765;"Prodotto 4665";"Elettronica";442.76;14
4766;"Prodotto 4666";"Libri";499.38;96
4767;"Prodotto 4667";"Abbigliamento";325.53;76
4768;"Prodotto 4668";"Libri";209.83;99
4769;"Prodotto 4669";"Abbigliamento";411.14;41
4770;"Prodotto 4670";"Abbigliamento";97.51;47
4771;"Prodotto 4671";"Libri";421.98;20
4772;"Prodotto 4672";"Abbigliamento";291.15;18
4773;"Prodotto 4673";"Libri";92.71;88
4774;"Prodotto 4674";"Libri";265.9;48
4775;"Prodotto 4675";"Abbigliamento";127.54;2
4776;"Prodotto 4676";"Elettronica";129.17;40
4777;"Prodotto 4677";"Elettronica";216.12;79
4778;"Prodotto 4678";"Abbigliamento";259.36;48
4779;"Prodotto 4679";"Abbigliamento";139.81;56
4780;"Prodotto 4680";"Elettronica";162.65;68
4781;"Prodotto 4681";"Libri";99.05;53
4782;"Prodotto 4682";"Abbigliamento";163.39;34
4783;"Prodotto 4683";"Abbigliamento";257.47;65
4784;"Prodotto 4684";"Elettronica";57.65;34
4785;"Prodotto 4685";"Abbigliamento";66.23;91
4786;"Prodotto 4686";"Libri";280.54;100
4787;"Prodotto 4687";"Abbigliamento";282.35;27
4788;"Prodotto 4688";"Libri";358.32;42
4789;"Prodotto 4689";"Abbigliamento";38.29;55
4790;"Prodotto 4690";"Elettronica";196.86;67
4791;"Prodotto 4691";"Abbigliamento";235.82;17
4792;"Prodotto 4692";"Libri";80.44;53
4793;"Prodotto 4693";"Abbigliamento";189.3;54
4794;"Prodotto 4694";"Libri";181.63;46
4795;"Prodotto 4695";"Elettronica";455.67;46
4796;"Prodotto 4696";"Elettronica";213.45;45
4797;"Prodotto 4697";"Libri";147.39;49
4798;"Prodotto 4698";"Elettronica";426.15;25
4799;"Prodotto 4699";"Elettronica";182.46;88
4800;"Prodotto 4700";"Libri";187.1;23
4801;"Prodotto 4701";"Abbigliamento";277.19;31
4802;"Prodotto 4702";"Abbigliamento";367.79;78
4803;"Prodotto 4703";"Elettronica";266.99;91
4804;"Prodotto 4704";"Libri";18.62;22
4805;"Prodotto 4705";"Libri";207.01;92
4806;"Prodotto 4706";"Elettronica";466.8;59
4807;"Prodotto 4707";"Abbigliamento";471.0;34
4808;"Prodotto 4708";"Elettronica";463.69;1
4809;"Prodotto 4709";"Abbigliamento";99.28;29
4810;"Prodotto 4710";"Libri";16.97;51
4811;"Prodotto 4711";"Libri";475.15;26
4812;"Prodotto 4712";"Abbigliamento";150.09;49
4813;"Prodotto 4713";"Libri";485.13;5
4814;"Prodotto 4714";"Elettronica";498.84;42
4815;"Prodotto 4715";"Abbigliamento";140.27;17
4816;"Prodotto 4716";"Elettronica";381.18;57
4817;"Prodotto 4717";"Elettronica";66.66;91
4818;"Prodotto 4718";"Elettronica";416.76;53
4819;"Prodotto 4719";"Libri";431.28;71
4820;"Prodotto 4720";"Libri";328.9;10
4821;"Prodotto 4721";"Elettronica";159.59;31
4822;"Prodotto 4722";"Abbigliamento";459.81;38
4823;"Prodotto 4723";"Elettronica";133.9;40
4824;"Prodotto 4724";"Abbigliamento";273.25;3
4825;"Prodotto 4725";"Elettronica";272.55;72
4826;"Prodotto 4726";"Libri";85.08;37
4827;"Prodotto 4727";"Abbigliamento";51.9;65
4828;"Prodotto 4728";"Abbigliamento";146.22;38
4829;"Prodotto 4729";"Libri";183.28;81
4830;"Prodotto 4730";"Elettronica";124.28;41
4831;"Prodotto 4731";"Abbigliamento";456.5;56
4832;"Prodotto 4732";"Abbigliamento";118.15;48
4833;"Prodotto 4733";"Libri";192.44;100
4834;"Prodotto 4734";"Abbigliamento";181.07;94
4835;"Prodotto 4735";"Elettronica";109.6;61
4836;"Prodotto 4736";"Elettronica";334.46;96
4837;"Prodotto 4737";"Libri";346.02;72
4838;"Prodotto 4738";"Libri";153.66;19
4839;"Prodotto 4739";"Libri";391.38;66
4840;"Prodotto 4740";"Abbigliamento";265.12;51
4841;"Prodotto 4741";"Abbigliamento";112.56;30
4842;"Prodotto 4742";"Elettronica";409.16;68
4843;"Prodotto 4743";"Abbigliamento";203.82;82
4844;"Prodotto 4744";"Abbigliamento";348.46;6
4845;"Prodotto 4745";"Elettronica";472.6;48
4846;"Prodotto 4746";"Elettronica";418.33;3
4847;"Prodotto 4747";"Elettronica";481.11;94
4848;"Prodotto 4748";"Abbigliamento";275.25;43
4849;"Prodotto 4749";"Libri";86.49;52
4850;"Prodotto 4750";"Abbigliamento";461.83;90
4851;"Prodotto 4751";"Elettronica";471.54;32
4852;"Prodotto 4752";"Elettronica";433.75;10
4853;"Prodotto 4753";"Elettronica";248.65;36
4854;"Prodotto 4754";"Libri";331.79;17
4855;"Prodotto 4755";"Abbigliamento";247.83;67
4856;"Prodotto 4756";"Libri";75.95;11
4857;"Prodotto 4757";"Libri";326.29;90
4858;"Prodotto 4758";"Elettronica";320.81;2
4859;"Prodotto 4759";"Abbigliamento";419.13;29
4860;"Prodotto 4760";"Elettronica";223.01;23
4861;"Prodotto 4761";"Abbigliamento";42.09;96
4862;"Prodotto 4762";"Abbigliamento";107.3;84
4863;"Prodotto 4763";"Libri";374.12;59
4864;"Prodotto 4764";"Libri";158.32;85
4865;"Prodotto 4765";"Abbigliamento";395.2;77
4866;"Prodotto 4766";"Abbigliamento";226.96;95
4867;"Prodotto 4767";"Libri";165.22;58
4868;"Prodotto 4768";"Elettronica";139.11;2
4869;"Prodotto 4769";"Abbigliamento";324.75;40
4870;"Prodotto 4770";"Elettronica";124.56;56
4871;"Prodotto 4771";"Libri";481.63;45
4872;"Prodotto 4772";"Abbigliamento";305.24;11
4873;"Prodotto 4773";"Elettronica";102.2;33
4874;"Prodotto 4774";"Abbigliamento";27.8;22
4875;"Prodotto 4775";"Libri";41.33;52
4876;"Prodotto 4776";"Abbigliamento";481.42;28
4877;"Prodotto 4777";"Abbigliamento";349.15;31
4878;"Prodotto 4778";"Libri";360.53;23
4879;"Prodotto 4779";"Elettronica";241.09;96
4880;"Prodotto 4780";"Elettronica";453.49;33
4881;"Prodotto 4781";"Abbigliamento";64.06;29
4882;"Prodotto 4782";"Libri";293.1;88
4883;"Prodotto 4783";"Elettronica";43.04;6
4884;"Prodotto 4784";"Abbigliamento";63.08;82
4885;"Prodotto 4785";"Elettronica";83.18;10
4886;"Prodotto 4786";"Abbigliamento";72.21;10
4887;"Prodotto 4787";"Abbigliamento";284.52;98
4888;"Prodotto 4788";"Libri";88.69;100
4889;"Prodotto 4789";"Libri";121.81;18
4890;"Prodotto 4790";"Abbigliamento";415.64;28
4891;"Prodotto 4791";"Elettronica";376.63;69
4892;"Prodotto 4792";"Elettronica";400.84;93
4893;"Prodotto 4793";"Elettronica";430.61;12
4894;"Prodotto 4794";"Elettronica";275.37;82
4895;"Prodotto 4795";"Elettronica";245.41;76
4896;"Prodotto 4796";"Abbigliamento";13.29;23
4897;"Prodotto 4797";"Libri";131.33;67
4898;"Prodotto 4798";"Abbigliamento";354.17;32
4899;"Prodotto 4799";"Elettronica";356.05;18
4900;"Prodotto 4800";"Elettronica";338.49;8
4901;"Prodotto 4801";"Abbigliamento";108.25;31
4902;"Prodotto 4802";"Elettronica";357.66;43
4903;"Prodotto 4803";"Libri";271.17;13
4904;"Prodotto 4804";"Abbigliamento";433.07;98
4905;"Prodotto 4805";"Libri";456.14;37
4906;"Prodotto 4806";"Elettronica";286.73;20
4907;"Prodotto 4807";"Elettronica";70.59;25
4908;"Prodotto 4808";"Elettronica";286.67;3
4909;"Prodotto 4809";"Abbigliamento";22.34;54
4910;"Prodotto 4810";"Elettronica";115.32;91
4911;"Prodotto 4811";"Libri";474.06;20
4912;"Prodotto 4812";"Abbigliamento";332.21;94
4913;"Prodotto 4813";"Elettronica";267.32;29
4914;"Prodotto 4814";"Elettronica";306.16;4
4915;"Prodotto 4815";"Elettronica";367.05;23
4916;"Prodotto 4816";"Abbigliamento";30.47;33
4917;"Prodotto 4817";"Abbigliamento";114.41;26
4918;"Prodotto 4818";"Libri";85.84;4
4919;"Prodotto 4819";"Libri";327.94;4
4920;"Prodotto 4820";"Elettronica";359.15;25
4921;"Prodotto 4821";"Elettronica";224.29;4
4922;"Prodotto 4822";"Libri";461.65;22
4923;"Prodotto 4823";"Libri";397.68;31
4924;"Prodotto 4824";"Abbigliamento";180.77;43
4925;"Prodotto 4825";"Libri";197.42;55
4926;"Prodotto 4826";"Libri";496.22;54
4927;"Prodotto 4827";"Abbigliamento";166.89;8
4928;"Prodotto 4828";"Elettronica";301.4;21
4929;"Prodotto 4829";"Abbigliamento";388.7;75
4930;"Prodotto 4830";"Abbigliamento";258.83;23
4931;"Prodotto 4831";"Elettronica";384.85;69
4932;"Prodotto 4832";"Libri";63.38;19
4933;"Prodotto 4833";"Abbigliamento";365.36;72
4934;"Prodotto 4834";"Abbigliamento";149.0;21
4935;"Prodotto 4835";"Elettronica";396.84;87
4936;"Prodotto 4836";"Abbigliamento";234.85;28
4937;"Prodotto 4837";"Libri";211.63;71
4938;"Prodotto 4838";"Elettronica";122.86;83
4939;"Prodotto 4839";"Libri";10.71;19
4940;"Prodotto 4840";"Libri";57.52;47
4941;"Prodotto 4841";"Elettronica";44.19;26
4942;"Prodotto 4842";"Abbigliamento";63.74;32
4943;"Prodotto 4843";"Libri";415.19;61
4944;"Prodotto 4844";"Abbigliamento";210.93;9
4945;"Prodotto 4845";"Elettronica";79.25;59
4946;"Prodotto 4846";"Libri";422.05;52
4947;"Prodotto 4847";"Abbigliamento";327.37;9
4948;"Prodotto 4848";"Elettronica";306.88;26
4949;"Prodotto 4849";"Libri";184.77;69
4950;"Prodotto 4850";"Libri";212.19;56
4951;"Prodotto 4851";"Elettronica";140.98;94
4952;"Prodotto 4852";"Elettronica";137.34;100
4953;"Prodotto 4853";"Elettronica";234.4;85
4954;"Prodotto 4854";"Abbigliamento";412.29;34
4955;"Prodotto 4855";"Abbigliamento";314.53;51
4956;"Prodotto 4856";"Elettronica";156.28;34
4957;"Prodotto 4857";"Libri";426.36;50
4958;"Prodotto 4858";"Elettronica";315.78;94
4959;"Prodotto 4859";"Abbigliamento";366.52;11
4960;"Prodotto 4860";"Elettronica";16.06;95
4961;"Prodotto 4861";"Abbigliamento";323.37;27
4962;"Prodotto 4862";"Abbigliamento";26.09;57
4963;"Prodotto 4863";"Abbigliamento";227.85;89
4964;"Prodotto 4864";"Libri";431.19;48
4965;"Prodotto 4865";"Elettronica";488.24;24
4966;"Prodotto 4866";"Elettronica";204.28;79
4967;"Prodotto 4867";"Elettronica";56.07;97
4968;"Prodotto 4868";"Abbigliamento";86.7;76
4969;"Prodotto 4869";"Elettronica";300.22;71
