"SpedizioneID";"MetodoSpedizione";"DataSpedizione";"StatusConsegna"
4457;"Posta Prioritaria";"2023-02-04 00:00:00";"Consegna Riuscita"
4458;"Corriere Express";"2023-11-24 00:00:00";"In Consegna"
4459;"Corriere Express";"2023-10-25 00:00:00";"Consegna Riuscita"
4460;"Posta Prioritaria";"2023-05-08 00:00:00";"In Consegna"
4461;"Posta Prioritaria";"2023-09-12 00:00:00";"In Consegna"
4462;"Posta Prioritaria";"2023-06-18 00:00:00";"In Consegna"
4463;"Posta Prioritaria";"2023-06-17 00:00:00";"In Consegna"
4464;"Corriere Express";"2023-02-19 00:00:00";"Consegna Riuscita"
4465;"Corriere Express";"2023-07-25 00:00:00";"Consegna Riuscita"
4466;"Posta Prioritaria";"2023-01-26 00:00:00";"In Consegna"
4467;"Posta Prioritaria";"2023-09-14 00:00:00";"Consegna Riuscita"
4468;"Corriere Express";"2023-05-20 00:00:00";"Consegna Riuscita"
4469;"Posta Prioritaria";"2023-10-25 00:00:00";"Consegna Riuscita"
4470;"Corriere Express";"2023-11-10 00:00:00";"Consegna Riuscita"
4471;"Corriere Express";"2023-08-09 00:00:00";"Consegna Riuscita"
4472;"Corriere Express";"2023-07-02 00:00:00";"In Consegna"
4473;"Corriere Express";"2023-05-22 00:00:00";"Consegna Riuscita"
4474;"Posta Prioritaria";"2023-09-24 00:00:00";"Consegna Riuscita"
4475;"Corriere Express";"2023-07-01 00:00:00";"In Consegna"
4476;"Posta Prioritaria";"2023-01-05 00:00:00";"In Consegna"
4477;"Corriere Express";"2023-08-25 00:00:00";"Consegna Riuscita"
4478;"Posta Prioritaria";"2023-05-04 00:00:00";"Consegna Riuscita"
4479;"Posta Prioritaria";"2023-08-05 00:00:00";"Consegna Riuscita"
4480;"Posta Prioritaria";"2023-09-08 00:00:00";"Consegna Riuscita"
4481;"Corriere Express";"2023-10-06 00:00:00";"Consegna Riuscita"
4482;"Posta Prioritaria";"2023-06-26 00:00:00";"In Consegna"
4483;"Posta Prioritaria";"2023-11-17 00:00:00";"Consegna Riuscita"
4484;"Corriere Express";"2023-10-31 00:00:00";"Consegna Riuscita"
4485;"Posta Prioritaria";"2023-04-05 00:00:00";"In Consegna"
4486;"Posta Prioritaria";"2023-09-11 00:00:00";"In Consegna"
4487;"Corriere Express";"2023-09-20 00:00:00";"In Consegna"
4488;"Posta Prioritaria";"2023-03-16 00:00:00";"Consegna Riuscita"
4489;"Corriere Express";"2023-07-28 00:00:00";"Consegna Riuscita"
4490;"Corriere Express";"2023-02-19 00:00:00";"In Consegna"
4491;"Posta Prioritaria";"2023-01-30 00:00:00";"Consegna Riuscita"
4492;"Corriere Express";"2023-03-19 00:00:00";"Consegna Riuscita"
4493;"Corriere Express";"2023-01-08 00:00:00";"In Consegna"
4494;"Posta Prioritaria";"2023-12-12 00:00:00";"In Consegna"
4495;"Corriere Express";"2023-10-25 00:00:00";"In Consegna"
4496;"Corriere Express";"2023-09-25 00:00:00";"In Consegna"
4497;"Corriere Express";"2023-01-26 00:00:00";"Consegna Riuscita"
4498;"Posta Prioritaria";"2023-10-03 00:00:00";"In Consegna"
4499;"Posta Prioritaria";"2023-12-05 00:00:00";"Consegna Riuscita"
4500;"Posta Prioritaria";"2023-01-27 00:00:00";"In Consegna"
4501;"Corriere Express";"2023-06-02 00:00:00";"Consegna Riuscita"
4502;"Corriere Express";"2023-08-19 00:00:00";"In Consegna"
4503;"Corriere Express";"2023-04-30 00:00:00";"In Consegna"
4504;"Posta Prioritaria";"2023-04-03 00:00:00";"In Consegna"
4505;"Corriere Express";"2023-08-31 00:00:00";"Consegna Riuscita"
4506;"Posta Prioritaria";"2023-06-01 00:00:00";"Consegna Riuscita"
4507;"Corriere Express";"2023-02-04 00:00:00";"Consegna Riuscita"
4508;"Posta Prioritaria";"2023-12-20 00:00:00";"In Consegna"
4509;"Posta Prioritaria";"2023-06-16 00:00:00";"Consegna Riuscita"
4510;"Corriere Express";"2023-01-14 00:00:00";"Consegna Riuscita"
4511;"Posta Prioritaria";"2023-09-25 00:00:00";"Consegna Riuscita"
4512;"Posta Prioritaria";"2023-01-07 00:00:00";"Consegna Riuscita"
4513;"Posta Prioritaria";"2023-07-31 00:00:00";"Consegna Riuscita"
4514;"Corriere Express";"2023-11-15 00:00:00";"In Consegna"
4515;"Posta Prioritaria";"2023-05-15 00:00:00";"Consegna Riuscita"
4516;"Posta Prioritaria";"2023-02-01 00:00:00";"Consegna Riuscita"
4517;"Posta Prioritaria";"2023-11-12 00:00:00";"Consegna Riuscita"
4518;"Posta Prioritaria";"2023-01-06 00:00:00";"In Consegna"
4519;"Posta Prioritaria";"2023-07-05 00:00:00";"In Consegna"
4520;"Posta Prioritaria";"2023-08-28 00:00:00";"In Consegna"
4521;"Corriere Express";"2023-08-15 00:00:00";"In Consegna"
4522;"Posta Prioritaria";"2023-03-28 00:00:00";"In Consegna"
4523;"Corriere Express";"2023-03-23 00:00:00";"Consegna Riuscita"
4524;"Posta Prioritaria";"2023-09-16 00:00:00";"In Consegna"
4525;"Corriere Express";"2023-05-25 00:00:00";"Consegna Riuscita"
4526;"Corriere Express";"2023-05-06 00:00:00";"In Consegna"
4527;"Corriere Express";"2023-08-30 00:00:00";"Consegna Riuscita"
4528;"Posta Prioritaria";"2023-12-19 00:00:00";"Consegna Riuscita"
4529;"Posta Prioritaria";"2023-02-20 00:00:00";"In Consegna"
4530;"Corriere Express";"2023-11-17 00:00:00";"Consegna Riuscita"
4531;"Corriere Express";"2023-01-27 00:00:00";"Consegna Riuscita"
4532;"Corriere Express";"2023-05-17 00:00:00";"In Consegna"
4533;"Corriere Express";"2023-10-19 00:00:00";"Consegna Riuscita"
4534;"Posta Prioritaria";"2023-08-10 00:00:00";"In Consegna"
4535;"Posta Prioritaria";"2023-11-15 00:00:00";"In Consegna"
4536;"Corriere Express";"2023-03-22 00:00:00";"In Consegna"
4537;"Posta Prioritaria";"2023-09-12 00:00:00";"In Consegna"
4538;"Corriere Express";"2023-02-04 00:00:00";"In Consegna"
4539;"Corriere Express";"2023-12-09 00:00:00";"In Consegna"
4540;"Corriere Express";"2023-02-21 00:00:00";"In Consegna"
4541;"Posta Prioritaria";"2023-08-01 00:00:00";"Consegna Riuscita"
4542;"Corriere Express";"2023-06-27 00:00:00";"Consegna Riuscita"
4543;"Corriere Express";"2023-03-05 00:00:00";"In Consegna"
4544;"Corriere Express";"2023-03-26 00:00:00";"In Consegna"
4545;"Posta Prioritaria";"2023-12-06 00:00:00";"In Consegna"
4546;"Posta Prioritaria";"2023-07-28 00:00:00";"In Consegna"
4547;"Posta Prioritaria";"2023-09-05 00:00:00";"In Consegna"
4548;"Posta Prioritaria";"2023-12-13 00:00:00";"Consegna Riuscita"
4549;"Posta Prioritaria";"2023-09-18 00:00:00";"In Consegna"
4550;"Corriere Express";"2023-02-09 00:00:00";"Consegna Riuscita"
4551;"Corriere Express";"2023-11-26 00:00:00";"Consegna Riuscita"
4552;"Corriere Express";"2023-05-19 00:00:00";"In Consegna"
4553;"Posta Prioritaria";"2023-09-17 00:00:00";"In Consegna"
4554;"Corriere Express";"2023-05-29 00:00:00";"In Consegna"
4555;"Posta Prioritaria";"2023-07-08 00:00:00";"In Consegna"
4556;"Corriere Express";"2023-03-04 00:00:00";"Consegna Riuscita"
4557;"Posta Prioritaria";"2023-04-07 00:00:00";"In Consegna"
4558;"Posta Prioritaria";"2023-08-16 00:00:00";"Consegna Riuscita"
4559;"Corriere Express";"2023-06-03 00:00:00";"In Consegna"
4560;"Posta Prioritaria";"2023-03-16 00:00:00";"Consegna Riuscita"
4561;"Posta Prioritaria";"2023-09-12 00:00:00";"Consegna Riuscita"
4562;"Corriere Express";"2023-03-10 00:00:00";"In Consegna"
4563;"Posta Prioritaria";"2023-03-11 00:00:00";"Consegna Riuscita"
4564;"Posta Prioritaria";"2023-11-26 00:00:00";"Consegna Riuscita"
4565;"Posta Prioritaria";"2023-05-16 00:00:00";"Consegna Riuscita"
4566;"Corriere Express";"2023-02-15 00:00:00";"Consegna Riuscita"
4567;"Posta Prioritaria";"2023-11-07 00:00:00";"In Consegna"
4568;"Posta Prioritaria";"2023-09-30 00:00:00";"Consegna Riuscita"
4569;"Posta Prioritaria";"2023-10-30 00:00:00";"Consegna Riuscita"
4570;"Corriere Express";"2023-02-12 00:00:00";"In Consegna"
4571;"Corriere Express";"2023-06-19 00:00:00";"Consegna Riuscita"
4572;"Corriere Express";"2023-05-31 00:00:00";"Consegna Riuscita"
4573;"Posta Prioritaria";"2023-03-19 00:00:00";"In Consegna"
4574;"Posta Prioritaria";"2023-12-12 00:00:00";"In Consegna"
4575;"Posta Prioritaria";"2023-08-09 00:00:00";"In Consegna"
4576;"Corriere Express";"2023-11-26 00:00:00";"Consegna Riuscita"
4577;"Corriere Express";"2023-06-21 00:00:00";"In Consegna"
4578;"Posta Prioritaria";"2023-04-08 00:00:00";"In Consegna"
4579;"Corriere Express";"2023-06-10 00:00:00";"In Consegna"
4580;"Posta Prioritaria";"2023-08-11 00:00:00";"Consegna Riuscita"
4581;"Posta Prioritaria";"2023-04-24 00:00:00";"Consegna Riuscita"
4582;"Corriere Express";"2023-12-01 00:00:00";"Consegna Riuscita"
4583;"Corriere Express";"2023-09-11 00:00:00";"In Consegna"
4584;"Corriere Express";"2023-02-15 00:00:00";"In Consegna"
4585;"Corriere Express";"2023-08-07 00:00:00";"Consegna Riuscita"
4586;"Posta Prioritaria";"2023-03-28 00:00:00";"In Consegna"
4587;"Posta Prioritaria";"2023-07-13 00:00:00";"In Consegna"
4588;"Posta Prioritaria";"2023-11-20 00:00:00";"In Consegna"
4589;"Posta Prioritaria";"2023-03-11 00:00:00";"In Consegna"
4590;"Corriere Express";"2023-04-04 00:00:00";"In Consegna"
4591;"Posta Prioritaria";"2023-04-25 00:00:00";"In Consegna"
4592;"Corriere Express";"2023-04-16 00:00:00";"Consegna Riuscita"
4593;"Posta Prioritaria";"2023-10-22 00:00:00";"Consegna Riuscita"
4594;"Corriere Express";"2023-12-18 00:00:00";"Consegna Riuscita"
4595;"Corriere Express";"2023-08-19 00:00:00";"Consegna Riuscita"
4596;"Corriere Express";"2023-12-07 00:00:00";"In Consegna"
4597;"Posta Prioritaria";"2023-11-01 00:00:00";"Consegna Riuscita"
4598;"Posta Prioritaria";"2023-08-24 00:00:00";"In Consegna"
4599;"Corriere Express";"2023-12-20 00:00:00";"Consegna Riuscita"
4600;"Posta Prioritaria";"2023-11-21 00:00:00";"In Consegna"
4601;"Posta Prioritaria";"2023-10-20 00:00:00";"In Consegna"
4602;"Posta Prioritaria";"2023-10-31 00:00:00";"In Consegna"
4603;"Corriere Express";"2023-08-26 00:00:00";"In Consegna"
4604;"Posta Prioritaria";"2023-11-17 00:00:00";"In Consegna"
4605;"Corriere Express";"2023-08-05 00:00:00";"In Consegna"
4606;"Corriere Express";"2023-01-07 00:00:00";"Consegna Riuscita"
4607;"Posta Prioritaria";"2023-06-25 00:00:00";"In Consegna"
4608;"Corriere Express";"2023-01-21 00:00:00";"Consegna Riuscita"
4609;"Corriere Express";"2023-12-27 00:00:00";"Consegna Riuscita"
4610;"Posta Prioritaria";"2023-11-05 00:00:00";"In Consegna"
4611;"Corriere Express";"2023-02-10 00:00:00";"In Consegna"
4612;"Posta Prioritaria";"2023-12-09 00:00:00";"In Consegna"
4613;"Corriere Express";"2023-01-18 00:00:00";"Consegna Riuscita"
4614;"Corriere Express";"2023-11-16 00:00:00";"In Consegna"
4615;"Corriere Express";"2023-04-21 00:00:00";"In Consegna"
4616;"Corriere Express";"2023-04-21 00:00:00";"Consegna Riuscita"
4617;"Posta Prioritaria";"2023-07-15 00:00:00";"In Consegna"
4618;"Corriere Express";"2023-11-27 00:00:00";"In Consegna"
4619;"Corriere Express";"2023-03-02 00:00:00";"Consegna Riuscita"
4620;"Posta Prioritaria";"2023-03-30 00:00:00";"Consegna Riuscita"
4621;"Corriere Express";"2023-11-14 00:00:00";"Consegna Riuscita"
4622;"Corriere Express";"2023-04-05 00:00:00";"Consegna Riuscita"
4623;"Posta Prioritaria";"2023-08-02 00:00:00";"In Consegna"
4624;"Posta Prioritaria";"2023-11-04 00:00:00";"Consegna Riuscita"
4625;"Corriere Express";"2023-08-01 00:00:00";"Consegna Riuscita"
4626;"Corriere Express";"2023-12-26 00:00:00";"In Consegna"
4627;"Posta Prioritaria";"2023-12-19 00:00:00";"In Consegna"
4628;"Posta Prioritaria";"2023-02-25 00:00:00";"In Consegna"
4629;"Posta Prioritaria";"2023-08-03 00:00:00";"Consegna Riuscita"
4630;"Corriere Express";"2023-07-12 00:00:00";"Consegna Riuscita"
4631;"Corriere Express";"2023-02-06 00:00:00";"Consegna Riuscita"
4632;"Posta Prioritaria";"2023-01-11 00:00:00";"In Consegna"
4633;"Corriere Express";"2023-10-13 00:00:00";"In Consegna"
4634;"Corriere Express";"2023-01-17 00:00:00";"Consegna Riuscita"
4635;"Corriere Express";"2023-09-07 00:00:00";"In Consegna"
4636;"Corriere Express";"2023-02-08 00:00:00";"In Consegna"
4637;"Posta Prioritaria";"2023-07-30 00:00:00";"In Consegna"
4638;"Corriere Express";"2023-10-06 00:00:00";"Consegna Riuscita"
4639;"Corriere Express";"2023-07-03 00:00:00";"In Consegna"
4640;"Posta Prioritaria";"2023-10-04 00:00:00";"Consegna Riuscita"
4641;"Posta Prioritaria";"2023-12-07 00:00:00";"Consegna Riuscita"
4642;"Corriere Express";"2023-03-02 00:00:00";"In Consegna"
4643;"Posta Prioritaria";"2023-08-18 00:00:00";"In Consegna"
4644;"Posta Prioritaria";"2023-07-20 00:00:00";"Consegna Riuscita"
4645;"Corriere Express";"2023-01-17 00:00:00";"In Consegna"
4646;"Corriere Express";"2023-08-06 00:00:00";"Consegna Riuscita"
4647;"Corriere Express";"2023-02-11 00:00:00";"In Consegna"
4648;"Posta Prioritaria";"2023-08-27 00:00:00";"Consegna Riuscita"
4649;"Corriere Express";"2023-07-17 00:00:00";"In Consegna"
4650;"Corriere Express";"2023-11-30 00:00:00";"In Consegna"
4651;"Posta Prioritaria";"2023-08-17 00:00:00";"In Consegna"
4652;"Corriere Express";"2023-08-18 00:00:00";"In Consegna"
4653;"Corriere Express";"2023-03-07 00:00:00";"In Consegna"
4654;"Posta Prioritaria";"2023-08-26 00:00:00";"In Consegna"
4655;"Corriere Express";"2023-12-01 00:00:00";"In Consegna"
4656;"Corriere Express";"2023-10-07 00:00:00";"In Consegna"
4657;"Corriere Express";"2023-09-25 00:00:00";"In Consegna"
4658;"Corriere Express";"2023-06-10 00:00:00";"In Consegna"
4659;"Corriere Express";"2023-02-25 00:00:00";"In Consegna"
4660;"Posta Prioritaria";"2023-08-04 00:00:00";"In Consegna"
4661;"Posta Prioritaria";"2023-10-13 00:00:00";"Consegna Riuscita"
4662;"Posta Prioritaria";"2023-04-17 00:00:00";"In Consegna"
4663;"Corriere Express";"2023-03-15 00:00:00";"In Consegna"
4664;"Corriere Express";"2023-01-23 00:00:00";"In Consegna"
4665;"Posta Prioritaria";"2023-04-28 00:00:00";"In Consegna"
4666;"Posta Prioritaria";"2023-09-13 00:00:00";"In Consegna"
4667;"Posta Prioritaria";"2023-05-21 00:00:00";"Consegna Riuscita"
4668;"Posta Prioritaria";"2023-12-15 00:00:00";"In Consegna"
4669;"Corriere Express";"2023-03-25 00:00:00";"Consegna Riuscita"
4670;"Posta Prioritaria";"2023-01-18 00:00:00";"Consegna Riuscita"
4671;"Posta Prioritaria";"2023-06-30 00:00:00";"Consegna Riuscita"
4672;"Corriere Express";"2023-07-19 00:00:00";"In Consegna"
4673;"Posta Prioritaria";"2023-09-11 00:00:00";"In Consegna"
4674;"Posta Prioritaria";"2023-12-25 00:00:00";"In Consegna"
4675;"Corriere Express";"2023-07-10 00:00:00";"In Consegna"
4676;"Corriere Express";"2023-02-01 00:00:00";"In Consegna"
4677;"Corriere Express";"2023-07-19 00:00:00";"In Consegna"
4678;"Posta Prioritaria";"2023-09-07 00:00:00";"In Consegna"
4679;"Posta Prioritaria";"2023-04-05 00:00:00";"In Consegna"
4680;"Corriere Express";"2023-01-16 00:00:00";"Consegna Riuscita"
4681;"Posta Prioritaria";"2023-12-31 00:00:00";"Consegna Riuscita"
4682;"Corriere Express";"2023-12-29 00:00:00";"Consegna Riuscita"
4683;"Corriere Express";"2023-08-25 00:00:00";"In Consegna"
4684;"Posta Prioritaria";"2023-11-10 00:00:00";"In Consegna"
4685;"Posta Prioritaria";"2023-03-18 00:00:00";"Consegna Riuscita"
4686;"Corriere Express";"2023-02-07 00:00:00";"In Consegna"
4687;"Corriere Express";"2023-10-18 00:00:00";"Consegna Riuscita"
4688;"Corriere Express";"2023-12-21 00:00:00";"In Consegna"
4689;"Posta Prioritaria";"2023-06-13 00:00:00";"In Consegna"
4690;"Posta Prioritaria";"2023-11-29 00:00:00";"In Consegna"
4691;"Posta Prioritaria";"2023-07-16 00:00:00";"In Consegna"
4692;"Corriere Express";"2023-07-26 00:00:00";"Consegna Riuscita"
4693;"Corriere Express";"2023-12-18 00:00:00";"In Consegna"
4694;"Corriere Express";"2023-05-05 00:00:00";"In Consegna"
4695;"Posta Prioritaria";"2023-11-05 00:00:00";"In Consegna"
4696;"Posta Prioritaria";"2023-11-27 00:00:00";"In Consegna"
4697;"Posta Prioritaria";"2023-05-15 00:00:00";"Consegna Riuscita"
4698;"Posta Prioritaria";"2023-06-08 00:00:00";"In Consegna"
4699;"Posta Prioritaria";"2023-08-02 00:00:00";"Consegna Riuscita"
4700;"Posta Prioritaria";"2023-04-29 00:00:00";"Consegna Riuscita"
4701;"Posta Prioritaria";"2023-03-28 00:00:00";"In Consegna"
4702;"Posta Prioritaria";"2023-12-11 00:00:00";"Consegna Riuscita"
4703;"Posta Prioritaria";"2023-12-05 00:00:00";"In Consegna"
4704;"Posta Prioritaria";"2023-06-19 00:00:00";"Consegna Riuscita"
4705;"Posta Prioritaria";"2023-01-12 00:00:00";"In Consegna"
4706;"Posta Prioritaria";"2023-05-25 00:00:00";"In Consegna"
4707;"Corriere Express";"2023-08-16 00:00:00";"Consegna Riuscita"
4708;"Posta Prioritaria";"2023-06-27 00:00:00";"Consegna Riuscita"
4709;"Posta Prioritaria";"2023-03-22 00:00:00";"Consegna Riuscita"
4710;"Corriere Express";"2023-05-10 00:00:00";"In Consegna"
4711;"Corriere Express";"2023-01-31 00:00:00";"In Consegna"
4712;"Posta Prioritaria";"2023-10-04 00:00:00";"Consegna Riuscita"
4713;"Corriere Express";"2023-10-28 00:00:00";"In Consegna"
4714;"Corriere Express";"2023-05-28 00:00:00";"In Consegna"
4715;"Posta Prioritaria";"2023-04-17 00:00:00";"In Consegna"
4716;"Corriere Express";"2023-12-06 00:00:00";"Consegna Riuscita"
4717;"Corriere Express";"2023-10-29 00:00:00";"Consegna Riuscita"
4718;"Corriere Express";"2023-04-04 00:00:00";"In Consegna"
4719;"Posta Prioritaria";"2023-05-14 00:00:00";"In Consegna"
4720;"Corriere Express";"2023-09-23 00:00:00";"In Consegna"
4721;"Corriere Express";"2023-09-04 00:00:00";"Consegna Riuscita"
4722;"Posta Prioritaria";"2023-07-21 00:00:00";"In Consegna"
4723;"Posta Prioritaria";"2023-10-12 00:00:00";"In Consegna"
4724;"Posta Prioritaria";"2023-07-27 00:00:00";"In Consegna"
4725;"Posta Prioritaria";"2023-12-04 00:00:00";"In Consegna"
4726;"Posta Prioritaria";"2023-03-28 00:00:00";"In Consegna"
4727;"Posta Prioritaria";"2023-11-03 00:00:00";"Consegna Riuscita"
4728;"Corriere Express";"2023-10-29 00:00:00";"In Consegna"
4729;"Corriere Express";"2023-12-18 00:00:00";"In Consegna"
4730;"Posta Prioritaria";"2023-07-14 00:00:00";"In Consegna"
4731;"Posta Prioritaria";"2023-04-11 00:00:00";"Consegna Riuscita"
4732;"Corriere Express";"2023-06-22 00:00:00";"In Consegna"
4733;"Corriere Express";"2023-10-21 00:00:00";"In Consegna"
4734;"Corriere Express";"2023-01-16 00:00:00";"In Consegna"
4735;"Corriere Express";"2023-03-31 00:00:00";"Consegna Riuscita"
4736;"Posta Prioritaria";"2023-03-19 00:00:00";"Consegna Riuscita"
4737;"Corriere Express";"2023-12-04 00:00:00";"In Consegna"
4738;"Posta Prioritaria";"2023-05-22 00:00:00";"Consegna Riuscita"
4739;"Posta Prioritaria";"2023-02-17 00:00:00";"Consegna Riuscita"
4740;"Posta Prioritaria";"2023-04-30 00:00:00";"In Consegna"
4741;"Corriere Express";"2023-06-25 00:00:00";"Consegna Riuscita"
4742;"Posta Prioritaria";"2023-07-25 00:00:00";"Consegna Riuscita"
4743;"Posta Prioritaria";"2023-08-11 00:00:00";"In Consegna"
4744;"Posta Prioritaria";"2023-12-11 00:00:00";"Consegna Riuscita"
4745;"Corriere Express";"2023-08-20 00:00:00";"Consegna Riuscita"
4746;"Corriere Express";"2023-02-23 00:00:00";"In Consegna"
4747;"Corriere Express";"2023-09-11 00:00:00";"Consegna Riuscita"
4748;"Posta Prioritaria";"2023-05-12 00:00:00";"Consegna Riuscita"
4749;"Posta Prioritaria";"2023-12-15 00:00:00";"In Consegna"
4750;"Corriere Express";"2023-04-03 00:00:00";"Consegna Riuscita"
4751;"Corriere Express";"2023-02-19 00:00:00";"Consegna Riuscita"
4752;"Corriere Express";"2023-11-29 00:00:00";"Consegna Riuscita"
4753;"Corriere Express";"2023-05-02 00:00:00";"Consegna Riuscita"
4754;"Posta Prioritaria";"2023-07-05 00:00:00";"Consegna Riuscita"
4755;"Posta Prioritaria";"2023-08-18 00:00:00";"Consegna Riuscita"
4756;"Corriere Express";"2023-03-22 00:00:00";"In Consegna"
4757;"Corriere Express";"2023-02-03 00:00:00";"In Consegna"
4758;"Corriere Express";"2023-09-23 00:00:00";"In Consegna"
4759;"Posta Prioritaria";"2023-11-09 00:00:00";"In Consegna"
4760;"Corriere Express";"2023-12-20 00:00:00";"In Consegna"
4761;"Posta Prioritaria";"2023-03-10 00:00:00";"In Consegna"
4762;"Posta Prioritaria";"2023-06-14 00:00:00";"Consegna Riuscita"
4763;"Corriere Express";"2023-07-17 00:00:00";"In Consegna"
4764;"Corriere Express";"2023-07-12 00:00:00";"In Consegna"
4765;"Corriere Express";"2023-09-09 00:00:00";"Consegna Riuscita"
4766;"Posta Prioritaria";"2023-09-26 00:00:00";"Consegna Riuscita"
4767;"Posta Prioritaria";"2023-06-23 00:00:00";"In Consegna"
4768;"Posta Prioritaria";"2023-02-17 00:00:00";"Consegna Riuscita"
4769;"Corriere Express";"2023-10-11 00:00:00";"In Consegna"
4770;"Posta Prioritaria";"2023-11-06 00:00:00";"In Consegna"
4771;"Posta Prioritaria";"2023-04-27 00:00:00";"In Consegna"
4772;"Corriere Express";"2023-09-15 00:00:00";"In Consegna"
4773;"Corriere Express";"2023-02-22 00:00:00";"Consegna Riuscita"
4774;"Posta Prioritaria";"2023-06-10 00:00:00";"In Consegna"
4775;"Corriere Express";"2023-03-11 00:00:00";"In Consegna"
4776;"Posta Prioritaria";"2023-10-19 00:00:00";"Consegna Riuscita"
4777;"Posta Prioritaria";"2023-04-30 00:00:00";"In Consegna"
4778;"Posta Prioritaria";"2023-05-17 00:00:00";"Consegna Riuscita"
4779;"Posta Prioritaria";"2023-02-01 00:00:00";"In Consegna"
4780;"Corriere Express";"2023-01-03 00:00:00";"Consegna Riuscita"
4781;"Posta Prioritaria";"2023-02-13 00:00:00";"In Consegna"
4782;"Corriere Express";"2023-04-23 00:00:00";"In Consegna"
4783;"Posta Prioritaria";"2023-04-30 00:00:00";"In Consegna"
4784;"Corriere Express";"2023-01-26 00:00:00";"In Consegna"
4785;"Posta Prioritaria";"2023-08-10 00:00:00";"In Consegna"
